PSA_ID,Domain,English,Kiswahili,Ekegusii,Source,Date,URL,Metadata,Status
PSA003762-BTG,Health,There is evidence that hydroxychloroquine may have anti-cytokine storm properties.Tocilizumab has been included in treatment guidelines by China's National Health Commission after a small study was completed.,Kuna ushahidi kwamba dawa ya hydroxychloroquine inaweza kuwa na sifa za kupambana na ongezeko kupita kiasi la sitokini. Tocilizumab imejumuishwa kwenye maelekezo ya matibabu ya Tume ya Afya ya kitaifa ya China baada ya utafiti mdogo kukamilishwa.,Kuna ushahidi kwamba hydroxychloroquine inaweza kuwa na mali ya kupambana na mlipuko wa cytokine. Tocilizumab imejumuishwa katika miongozo ya matibabu na Tume ya Kitaifa ya Afya ya Uchina baada ya utafiti mdogo kukamilika.,Back-translation,,,"{""type"": ""backtranslation"", ""model"": ""runs/ft_nllb_guz_all/checkpoint-best"", ""tgt"": ""guz""}",Synthetic
PSA003464-BTG,Health,A number of the nonstructural proteins coalesce to form a multi-protein replicase-transcriptase complex (RTC).,Idadi ya protini zisizokuwa na muundo hushirikiana ili kuunda multi-protein replicase-transcriptase complex (RTC).,Amang'ana ya protini zisizo na muundo huungana ili kuunda protini nyingi za replicase-transcriptase complex (RTC).,Back-translation,,,"{""type"": ""backtranslation"", ""model"": ""runs/ft_nllb_guz_all/checkpoint-best"", ""tgt"": ""guz""}",Synthetic
PSA000420-BTG,Health,"Early warning systems, combined with traditional knowledge, are enabling communities to act quickly to protect their families and livestock.",,"Ekeombe keria ekenene getenenerete oboremi bwa kera, goikeranie na obomanyi bwa kera na kera, nigo kegokonya ebinyoro kobakora buya ase okorenda emeremo yabo na chinguru chiabo.",Back-translation,,,"{""type"": ""backtranslation"", ""model"": ""runs/ft_nllb_guz_all/checkpoint-best"", ""tgt"": ""guz""}",Synthetic
PSA000490-BTG,Governance,"Following the official launch of the East African Community (EAC) Customs bond by the EAC Heads of State at the summit held on 7th March, 2026, Kenya Revenue Authority (KRA) hereby informs all Customs Agents that the EAC Customs Bond will effectively be rolled out on 23rd March, 2026.",,"Omoroberio bwokoruta chibesa ase obokoreri bwa Afrika ya Botambe (EAC) ase abakungu ba EAC ase omoroberio omotambe ogwatirwe omotienyi 7, 2026, Kenya Revenue Authority (KRA) yaboririe abamenyi bonsi b'ebibago bia EAC goikeranwa omotieny 23 omotieni 3, 2026.",Back-translation,,,"{""type"": ""backtranslation"", ""model"": ""runs/ft_nllb_guz_all/checkpoint-best"", ""tgt"": ""guz""}",Synthetic
PSA002668-BTG,Health,Many children worldwide rely on free or discounted meals at schools.,Watoto wengi kote ulimwenguni wanategemea mlo zilizopunguzwa bei shuleni.,Abana abange ase chingaki chionsi chiria chiria chiesukuru bakorire chingaki chia bosa gose chindagera chiogokorerwa chisukuru.,Back-translation,,,"{""type"": ""backtranslation"", ""model"": ""runs/ft_nllb_guz_all/checkpoint-best"", ""tgt"": ""guz""}",Synthetic
PSA001927-BTG,Health,"About 364,000 people have recovered.","Takriban watu 364,000 wamepona.","Angalau watu 364,000 wamepona.",Back-translation,,,"{""type"": ""backtranslation"", ""model"": ""runs/ft_nllb_guz_all/checkpoint-best"", ""tgt"": ""guz""}",Synthetic
PSA003968-BTG,Governance,County bursaries target needy students in local schools; application forms are available at ward offices.,Misaada ya masomo ya kaunti inalenga wanafunzi maskini katika shule za mitaa; fomu za maombi zinapatikana katika ofisi za wadi.,Ekeombe keria ekenene getenenerete obokoreri bweserikari nigo kegokonya abana baria bakwegendereria ase chisukuru chiabo; ebirengererio biogosaba nigo bigokorwa ase ebiro bia eserikari.,Back-translation,,,"{""type"": ""backtranslation"", ""model"": ""runs/ft_nllb_guz_all/checkpoint-best"", ""tgt"": ""guz""}",Synthetic
PSA000230-BTG,Health,"Immunization and surveillance programmes should be strengthened within primary health care, and efforts should be made to reach all children with 3 primary doses of the diphtheria-containing vaccine during infancy, plus 3 boosters in childhood and adolescence.",,"Ekeombe keria ekenene getenenerete obokoreri na gosegeta oborwaria goetera oborwari bwoborwaria bwobotambe, na goikerania gokorerwa goikera abana bonsi goetera ebirengererio bitato biobokoreri bwokoruta amariogo ao ao ao ase obotambe na oboremi.",Back-translation,,,"{""type"": ""backtranslation"", ""model"": ""runs/ft_nllb_guz_all/checkpoint-best"", ""tgt"": ""guz""}",Synthetic
PSA002530-BTG,Health,"A tippy-tap is a simple technology using a jug suspended by a rope, and a foot-operated lever to pour a small amount of water over the hands and a bar of soap.",Mfereji wa kuning'inia ni teknolojia rahisi inayotumia jagi iliyofungwa kwa kamba na kidude kinachoendeshwa kwa miguu ili kumwaga maji kidogo mkononi na kwenye sabuni ya kipande.,"Ekeombe keria ekorosia ebinto biria bikoremerwa ase omoroberio bwogotumia ekero ekoremerigwa ase chinguru, na ekeombe ekogendererigwa ase amaguru goetera amache ase amache na ebinto biesapuni.",Back-translation,,,"{""type"": ""backtranslation"", ""model"": ""runs/ft_nllb_guz_all/checkpoint-best"", ""tgt"": ""guz""}",Synthetic
PSA000627-BTG,Agriculture,Wash the undersides of the leaves in particular.,,Segeta ebinto biria bigokonya ebinto binde.,Back-translation,,,"{""type"": ""backtranslation"", ""model"": ""runs/ft_nllb_guz_all/checkpoint-best"", ""tgt"": ""guz""}",Synthetic
PSA000350-BTG,Health,"For aerosol-generating procedures, airborne precautions should be used.",,"Kwa utaratibu wa kuzalisha aerosoli, tahadhari za hewa zinapaswa kutumika.",Back-translation,,,"{""type"": ""backtranslation"", ""model"": ""runs/ft_nllb_guz_all/checkpoint-best"", ""tgt"": ""guz""}",Synthetic
PSA000666-BTG,Agriculture,Bt and neem should be applied when caterpillars (larvae) are still in the early growth stages.,,Bt na neem zinapaswa kutumika wakati popo (mabeba) bado ziko katika hatua za mwanzo za ukuaji.,Back-translation,,,"{""type"": ""backtranslation"", ""model"": ""runs/ft_nllb_guz_all/checkpoint-best"", ""tgt"": ""guz""}",Synthetic
PSA000261-BTG,Health,"Regular handwashing, particularly before food preparation or consumption and after toilet contact, is highly recommended, especially for people who take care of small children, the elderly or immunocompromised individuals, as the bacterium can be passed from person to person, as well as through food, water and direct contact with animals.",,"Kuosha mikono mara kwa mara, hasa kabla ya kutayarisha au kula chakula na baada ya kugusana na choo, kunapendekezwa sana, hasa kwa watu wanaoshughulikia watoto wadogo, wazee au watu walio na kinga dhaifu, kwani bakteria hiyo inaweza kusambazwa kutoka kwa mtu hadi kwa mtu, pamoja na kupitia chakula, maji na kugusana moja kwa moja na wanyama.",Back-translation,,,"{""type"": ""backtranslation"", ""model"": ""runs/ft_nllb_guz_all/checkpoint-best"", ""tgt"": ""guz""}",Synthetic
PSA003508-BTG,Health,"Four of these coronaviruses continually circulate in the human population and produce the generally mild symptoms of the common cold in adults and children worldwide: -OC43, -HKU1, HCoV-229E, -NL63.","Nne kati ya virusi hivi vya korona vinaendelea kusambazwa katika idadi ya watu na hutoa dalili za kawaida zisizo kali za mafua kwa watu wazima na watoto duniani: -OC43, -HKU1, HCoV-229E, -NL63.","Nne ya virusi hivi vya korona huzunguka kila wakati miongoni mwa watu na husababisha dalili za kawaida za homa kali kwa watu wazima na watoto kote ulimwenguni: -OC43, -HKU1, HCoV-229E, -NL63.",Back-translation,,,"{""type"": ""backtranslation"", ""model"": ""runs/ft_nllb_guz_all/checkpoint-best"", ""tgt"": ""guz""}",Synthetic
PSA003210-BTG,Health,"integration of this functionality directly into iOS and AndroidGoogle and Apple plan to address the take-up and persistent surveillance problems by first distributing the system through operating system updates, and later removing it in the same way once the threat has passed.","muunganisho wa utendakazi huu moja kwa moja katika iOS na AndroidGoogle na mpango wa Apple wa kushughulikia matatizo ya uchunguzi unaoendelea kwa kusambaza kwanza mfumo kupitia visasisho vya mfumo wa uendeshaji, na baadaye kuiondoa kwa njia sawia baada ya tishio kuisha.","Ogoikerania obokoreri obu gochia ase iOS na Android, Google na Apple nigo baranyare gosegeta emeroberio yobochori bwogotumia omoroberio oo na goikera obotuki bwao ase ogotoma gosaba omoberio oo goetera oboremi bwomoroberio, na nyuma goikura amo buna obochori obo bwokoruta.",Back-translation,,,"{""type"": ""backtranslation"", ""model"": ""runs/ft_nllb_guz_all/checkpoint-best"", ""tgt"": ""guz""}",Synthetic
PSA002965-BTG,Health,"Alcohol is a quick germ-killer, but it's not quite instant, so this still requires the same 20 seconds of rubbing your hands together, making sure that every single scrap of skin gets wet, and then you have to wait about another minute, for the alcohol to completely dry.","Kileo ni kiua vijidudu cha haraka, lakini si papo hapo, kwa hivyo hii bado inahitaji sekunde zile 20 za kusugua mikono yako kwa pamoja, na kuhakikisha kwamba kila sehemu ya ngozi imepata maji, na kisha ni lazima usubiri karibu dakika nyingine moja, kwa kileo hicho kukauka kabisa.","Ekero ekero ekoremereria ebinto biria bigosaria ebinto binde biria bikonyara korwa ebinto biogosaria, buna ekero ebio bigosegeta chisekondi 20 chiokoremereria amaoko ao ao ao, korora ng'a ekeombe keria ekero ekeene kioremeremereria, na goikerania ogotara omoroberio omong'u, erio ekeremereria koremereria.",Back-translation,,,"{""type"": ""backtranslation"", ""model"": ""runs/ft_nllb_guz_all/checkpoint-best"", ""tgt"": ""guz""}",Synthetic
PSA000013-BTG,Health,"If you have symptoms, you should remain in isolation for at least 10 days.",,"Kama una dalili, unapaswa kukaa katika karantini kwa angalau siku 10.",Back-translation,,,"{""type"": ""backtranslation"", ""model"": ""runs/ft_nllb_guz_all/checkpoint-best"", ""tgt"": ""guz""}",Synthetic
PSA000123-BTG,Health,"Athletes and individuals who engage in intense physical activity, as well as children, should be mindful of their hygiene.",,"Abamenyi bechisukuru na abanto bonsi baria bakorenta chibesa chionsi, amo na abana, goikerania korwa oboremi bwabo.",Back-translation,,,"{""type"": ""backtranslation"", ""model"": ""runs/ft_nllb_guz_all/checkpoint-best"", ""tgt"": ""guz""}",Synthetic
PSA002856-BTG,Health,We feel comfortable that the office will be well-prepared for when we decide to return.,Tunahisi vizuri kwamba ofisi itakuwa imeandaliwa vizuri kwa wakati ambao tutaamua kurudi.,Tunajisikia vizuri kwamba ofisi itakuwa imeandaliwa vizuri kwa wakati tutakapofanya uamuzi wa kurudi.,Back-translation,,,"{""type"": ""backtranslation"", ""model"": ""runs/ft_nllb_guz_all/checkpoint-best"", ""tgt"": ""guz""}",Synthetic
PSA002183-BTG,Health,"On the same day President Trump signed the Coronavirus Preparedness and Response Supplemental Appropriations Act, which provided $8.3 billion in emergency funding for federal agencies to respond to the outbreak.","Siku hiyo Rais Trump alitia sahihi Sheria ya Matumizi ya Ziada ya Mwitikio na Matayarisho ya Virusi vya Korona, ambayo ilitoa bilioni $8.3 katika ufadhili wa dharura kwa mashirika ya shirikisho kushughulika na mkurupuko.","Ekeombe keria ekenene getenenerete obokoreri bwa president Trump nkiaarete omoroberio bwokoruta oboremi bwa korwa emeroberio ya korona na korwa oborendi bwebirengererio, buna ekero ekero ekeombe giokoruta amariariarioni 8.3 korwa ebinyoro bia obotenereri bwebinyoro erio goikerania oborimi obwo.",Back-translation,,,"{""type"": ""backtranslation"", ""model"": ""runs/ft_nllb_guz_all/checkpoint-best"", ""tgt"": ""guz""}",Synthetic
PSA002461-BTG,Health,"Interventions that promote hand washing can reduce diarrhoea episodes by about a third, and this is comparable to providing clean water in low income areas.","Mikakati inayohimiza watu kuosha mikono inaweza kupunguza vipindi vya kuendesha kwa takribani theluthi moja, na hii inaweza kulinganishwa na kutoa maji safi katika maeneo ya mapato ya chini.","Oborendi bwogokonya ogoseria amaoko goika goikerania ebirengererio biria bigokonya gosegeta obotatu, na buna buna ogosegeta amache amache ase chindagera chionsi.",Back-translation,,,"{""type"": ""backtranslation"", ""model"": ""runs/ft_nllb_guz_all/checkpoint-best"", ""tgt"": ""guz""}",Synthetic
PSA003009-BTG,Health,The U.S. and Canadian governments recommend avoiding travel by cruise ship.,Serikali za Marekani na Canada zinapendekeza kuepuka kusafiri kwa meli ya abiria.,Eserekali ya America na Canada yaboririe korenda okorenda ase ekeombe.,Back-translation,,,"{""type"": ""backtranslation"", ""model"": ""runs/ft_nllb_guz_all/checkpoint-best"", ""tgt"": ""guz""}",Synthetic
PSA003332-BTG,Health,"A small study involving 6 confirmed COVID-19 mothers showed no indication of SARS-COV-19 in their newborns' throats or serum but antibodies were present in neonatal blood sera samples, including IgM in two of the infants.","Utafiti mdogo unaohusisha mama 6 waliodhibitishwa kuwa na COVID-19 hawakuonyesha ishara yoyote ya SARS-COV-19 katika koo au damu ya watoto wao wachanga lakini kingamwili ilikuwepo katika sampuli za damu ya watato wachanga hao, ikiwemo IgM katika watoto wawili wachanga kati yao.","Oboronge bwebinyoro buna abakungu 6 baranyare korwa COVID-19 goikerania gochia korwa SARS-COV-19 ase emeremo yao gose omochando omonene, korwa ebinto biria bigokonya omwana korwa emeremo yobochando bw'amache, goika IgM ase abana babere babere.",Back-translation,,,"{""type"": ""backtranslation"", ""model"": ""runs/ft_nllb_guz_all/checkpoint-best"", ""tgt"": ""guz""}",Synthetic
PSA001264-BTG,Health,The alarm has been ringing and the world has to prepare for the coming pandemic of SARS-CoV-2.,Tahadhari imekuwepo na ulimwengu ni lazima ujiandae kwa janga linalokuja la SARS-CoV-2.,"Ogokurerwa kwabeire korwa omoroberio omonene, na enchera engiya nigo egete gotanga oborwaria bwa SARS-CoV-2.",Back-translation,,,"{""type"": ""backtranslation"", ""model"": ""runs/ft_nllb_guz_all/checkpoint-best"", ""tgt"": ""guz""}",Synthetic
PSA001524-BTG,Health,The emergence of SARS-CoV-2 follows the general theme by which SARS-CoV and MERS-CoV arose.,Kuibuka kwa SARS-CoV-2 kunafuata mtindo wa kijumla ambapo virusi vya SARS-CoV na MERS-CoV viliibuka.,Kuibuka kwa SARS-CoV-2 hufuata mandhari ya jumla ambayo SARS-COV na MERS-CoV ziliibuka.,Back-translation,,,"{""type"": ""backtranslation"", ""model"": ""runs/ft_nllb_guz_all/checkpoint-best"", ""tgt"": ""guz""}",Synthetic
PSA000528-BTG,Governance,Imported Glass bottles (excluding imported glass bottles for packaging of pharmaceutical products) Provided that it shall not apply to glass bottles imported from any of the countries within the East African Community,,Chiboteri chiogotumia ebinto biao (ngocha chiboteri chiao chiria chire ogotumia ebiombe biao) Nigo chitarureire ase chitoba chiria chiogoteigwa gose chingaki chiria chikoretwe gose chinse chionsi chiria chitari chingongo chia Afrika ya Botambe.,Back-translation,,,"{""type"": ""backtranslation"", ""model"": ""runs/ft_nllb_guz_all/checkpoint-best"", ""tgt"": ""guz""}",Synthetic
PSA000546-BTG,Agriculture,Grafting should be carried out when the seedling reaches pencil thickness.,,Ogochora chinguru nigo kogokorerwa ekero ekero ekeombe giakire obotambe bw'ekebisi.,Back-translation,,,"{""type"": ""backtranslation"", ""model"": ""runs/ft_nllb_guz_all/checkpoint-best"", ""tgt"": ""guz""}",Synthetic
PSA003226-BTG,Health,"Together, these processes are known in preclinical and clinical development as chemistry, manufacturing, and control (CMC).Many aspects of drug development focus on satisfying the regulatory requirements of drug licensing authorities.","Kwa pamoja, michakato hii inajulikana katika utengenezaji wa kabla wa kimatibabu kama kemia, utengenezaji, na udhibiti (CMC). Hali nyingi za utengenezaji wa dawa zinalenga kuridhisha mahitaji ya kisheria ya mamlaka ya inayotoa leseni ya dawa.","Pamoja, michakato hii inajulikana katika maendeleo ya kabla ya kliniki na kliniki kama kemia, utengenezaji, na udhibiti (CMC).Vipengele vingi vya maendeleo ya dawa huzingatia kukidhi mahitaji ya kisheria ya mamlaka za leseni za dawa.",Back-translation,,,"{""type"": ""backtranslation"", ""model"": ""runs/ft_nllb_guz_all/checkpoint-best"", ""tgt"": ""guz""}",Synthetic
PSA001916-BTG,Health,We are deeply concerned both by the alarming levels of spread and severity and by the alarming levels of inaction.,Tunahangaiko kubwa na viwango vya maambukizi na ukali na viwango vya kuogofya ya kutotenda.,Nigo togosegeta buya igoro yoboremi bwokoruta amo na oboremi bwao na igoro yobochori bwao.,Back-translation,,,"{""type"": ""backtranslation"", ""model"": ""runs/ft_nllb_guz_all/checkpoint-best"", ""tgt"": ""guz""}",Synthetic
PSA000921-BTG,Health,"In this study, we assess the trends in the cumulative incidence of COVID-19 in each European Union/European Economic Area (EU/EEA) country and the United Kingdom (UK) and compare them to that of Hubei Province, China.","Katika utafiti huu, tunatathmini jumla ya matukio ya COVID-19 katika kila nchi ya Muungano wa Ulaya/Eneo la Kiuchumi la Ulaya (EU/EEA) na Uingereza (UK) na kulinganisha na hali katika Mkoa wa Hubei, China.","Ase omobasekano oo, togosomia omoroberio bwokoruta COVID-19 ase enchera eyemo ya European Union/European Economic Area (EU/EEA) na United Kingdom (UK) na goikerania na enchera ya Hubei Province, China.",Back-translation,,,"{""type"": ""backtranslation"", ""model"": ""runs/ft_nllb_guz_all/checkpoint-best"", ""tgt"": ""guz""}",Synthetic
