PSA_ID,Domain,English,Kiswahili,Ekegusii,Source,Date,URL,Metadata,Status,English_norm,Kiswahili_norm,tokens_en,tokens_sw,codeswitch,glossary_terms
PSA002612,Health,"Urbanization (especially rapid, unplanned urbanization), is associated with dengue transmission through multiple social and environmental factors: population density, human mobility, access to reliable water source, water storage practices, etc.",,,WHO,2026-07-22,https://www.who.int/news-room/fact-sheets/detail/dengue-and-severe-dengue,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""who_fact_sheets""}",Pending,"Urbanization (especially rapid, unplanned urbanization), is associated with dengue transmission through multiple social and environmental factors: population density, human mobility, access to reliable water source, water storage practices, etc.",,29,0,False,
PSA002613,Health,"Community risks to dengue also depend on population knowledge, attitudes and practices towards dengue, as exposure is closely related to behaviours such as water storage, plant-keeping and self-protection against mosquito bites.",,,WHO,2026-07-22,https://www.who.int/news-room/fact-sheets/detail/dengue-and-severe-dengue,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""who_fact_sheets""}",Pending,"Community risks to dengue also depend on population knowledge, attitudes and practices towards dengue, as exposure is closely related to behaviours such as water storage, plant-keeping and self-protection against mosquito bites.",,33,0,False,
PSA002614,Health,Routine vector surveillance and control activities and targeted community engagement greatly enhance resilience.,,,WHO,2026-07-22,https://www.who.int/news-room/fact-sheets/detail/dengue-and-severe-dengue,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""who_fact_sheets""}",Pending,Routine vector surveillance and control activities and targeted community engagement greatly enhance resilience.,,13,0,False,
PSA002615,Health,Vectors can adapt to new environments and climate.,,,WHO,2026-07-22,https://www.who.int/news-room/fact-sheets/detail/dengue-and-severe-dengue,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""who_fact_sheets""}",Pending,Vectors can adapt to new environments and climate.,,8,0,False,
PSA002616,Health,"The interaction between the dengue virus, the host and the environment is dynamic.",,,WHO,2026-07-22,https://www.who.int/news-room/fact-sheets/detail/dengue-and-severe-dengue,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""who_fact_sheets""}",Pending,"The interaction between the dengue virus, the host and the environment is dynamic.",,13,0,False,
PSA002617,Health,"Consequently, disease risks may change and shift with climate change in tropical and subtropical areas, in combination with increased urbanization and population movement.",,,WHO,2026-07-22,https://www.who.int/news-room/fact-sheets/detail/dengue-and-severe-dengue,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""who_fact_sheets""}",Pending,"Consequently, disease risks may change and shift with climate change in tropical and subtropical areas, in combination with increased urbanization and population movement.",,23,0,False,
PSA002618,Health,The mosquitoes that spread dengue are active during the day.,,,WHO,2026-07-22,https://www.who.int/news-room/fact-sheets/detail/dengue-and-severe-dengue,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""who_fact_sheets""}",Pending,The mosquitoes that spread dengue are active during the day.,,10,0,False,
PSA002619,Health,"Currently, one vaccine (QDenga) is available and licensed in some countries.",,,WHO,2026-07-22,https://www.who.int/news-room/fact-sheets/detail/dengue-and-severe-dengue,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""who_fact_sheets""}",Pending,"Currently, one vaccine (QDenga) is available and licensed in some countries.",,11,0,False,
PSA002620,Health,"However, it is recommended only for those aged 6–16 years in high transmission settings.",,,WHO,2026-07-22,https://www.who.int/news-room/fact-sheets/detail/dengue-and-severe-dengue,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""who_fact_sheets""}",Pending,"However, it is recommended only for those aged 6-16 years in high transmission settings.",,13,0,False,
PSA002621,Health,Several additional vaccines are under evaluation.,,,WHO,2026-07-22,https://www.who.int/news-room/fact-sheets/detail/dengue-and-severe-dengue,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""who_fact_sheets""}",Pending,Several additional vaccines are under evaluation.,,6,0,False,
PSA002622,Health,Depressive disorder (also known as depression) is a common mental disorder.,,,WHO,2026-07-22,https://www.who.int/news-room/fact-sheets/detail/depression,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""who_fact_sheets""}",Pending,Depressive disorder (also known as depression) is a common mental disorder.,,11,0,False,
PSA002623,Health,It involves a depressed mood or loss of pleasure or interest in activities for long periods of time.,,,WHO,2026-07-22,https://www.who.int/news-room/fact-sheets/detail/depression,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""who_fact_sheets""}",Pending,It involves a depressed mood or loss of pleasure or interest in activities for long periods of time.,,18,0,False,
PSA002624,Health,Depression is different from regular mood changes and feelings about everyday life.,,,WHO,2026-07-22,https://www.who.int/news-room/fact-sheets/detail/depression,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""who_fact_sheets""}",Pending,Depression is different from regular mood changes and feelings about everyday life.,,12,0,False,
PSA002625,Health,"It can affect all aspects of life, including relationships with family, friends and community.",,,WHO,2026-07-22,https://www.who.int/news-room/fact-sheets/detail/depression,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""who_fact_sheets""}",Pending,"It can affect all aspects of life, including relationships with family, friends and community.",,14,0,False,
PSA002626,Health,It can result from or lead to problems at school and at work.,,,WHO,2026-07-22,https://www.who.int/news-room/fact-sheets/detail/depression,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""who_fact_sheets""}",Pending,It can result from or lead to problems at school and at work.,,13,0,False,
PSA002627,Health,Depression can happen to anyone.,,,WHO,2026-07-22,https://www.who.int/news-room/fact-sheets/detail/depression,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""who_fact_sheets""}",Pending,Depression can happen to anyone.,,5,0,False,
PSA002628,Health,"People who have lived through abuse, severe losses or other stressful events are more likely to develop depression.",,,WHO,2026-07-22,https://www.who.int/news-room/fact-sheets/detail/depression,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""who_fact_sheets""}",Pending,"People who have lived through abuse, severe losses or other stressful events are more likely to develop depression.",,18,0,False,
PSA002629,Health,Women are more likely to have depression than men.,,,WHO,2026-07-22,https://www.who.int/news-room/fact-sheets/detail/depression,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""who_fact_sheets""}",Pending,Women are more likely to have depression than men.,,9,0,False,
PSA002630,Health,"An estimated 4% of the population experience depression, including 5.7% of adults (4.6% among men and 6.9% among women), and 5.9% of adults aged 70 years and older.",,,WHO,2026-07-22,https://www.who.int/news-room/fact-sheets/detail/depression,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""who_fact_sheets""}",Pending,"An estimated 4% of the population experience depression, including 5.7% of adults (4.6% among men and 6.9% among women), and 5.9% of adults aged 70 years and older.",,22,0,False,
PSA002631,Health,Approximately 332 million people in the world have depression (1) .,,,WHO,2026-07-22,https://www.who.int/news-room/fact-sheets/detail/depression,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""who_fact_sheets""}",Pending,Approximately 332 million people in the world have depression (1) .,,8,0,False,
PSA002632,Health,Depression is about 1.5 times more common among women than among men.,,,WHO,2026-07-22,https://www.who.int/news-room/fact-sheets/detail/depression,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""who_fact_sheets""}",Pending,Depression is about 1.5 times more common among women than among men.,,11,0,False,
PSA002633,Health,"Worldwide, more than 10% of pregnant women and women who have just given birth experience depression (2) .",,,WHO,2026-07-22,https://www.who.int/news-room/fact-sheets/detail/depression,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""who_fact_sheets""}",Pending,"Worldwide, more than 10% of pregnant women and women who have just given birth experience depression (2) .",,15,0,False,
PSA002634,Health,"In 2021, an estimated 727 000 people lost their lives to suicide.",,,WHO,2026-07-22,https://www.who.int/news-room/fact-sheets/detail/depression,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""who_fact_sheets""}",Pending,"In 2021, an estimated 727 000 people lost their lives to suicide.",,9,0,False,
PSA002635,Health,Suicide is the third leading cause of death in 15–29-year-olds.,,,WHO,2026-07-22,https://www.who.int/news-room/fact-sheets/detail/depression,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""who_fact_sheets""}",Pending,Suicide is the third leading cause of death in 15-29-year-olds.,,11,0,False,
PSA002636,Health,"In high-income countries, only about one third of people with depression receive mental health treatment (3) .",,,WHO,2026-07-22,https://www.who.int/news-room/fact-sheets/detail/depression,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""who_fact_sheets""}",Pending,"In high-income countries, only about one third of people with depression receive mental health treatment (3) .",,16,0,False,
PSA002637,Health,"Barriers to effective care include a lack of investment in mental health care, lack of trained health-care providers and social stigma associated with mental disorders.",,,WHO,2026-07-22,https://www.who.int/news-room/fact-sheets/detail/depression,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""who_fact_sheets""}",Pending,"Barriers to effective care include a lack of investment in mental health care, lack of trained health-care providers and social stigma associated with mental disorders.",,26,0,False,
PSA002638,Health,"During a depressive episode, a person experiences a depressed mood (feeling sad, irritable, empty).",,,WHO,2026-07-22,https://www.who.int/news-room/fact-sheets/detail/depression,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""who_fact_sheets""}",Pending,"During a depressive episode, a person experiences a depressed mood (feeling sad, irritable, empty).",,14,0,False,
PSA002639,Health,They may feel a loss of pleasure or interest in activities.,,,WHO,2026-07-22,https://www.who.int/news-room/fact-sheets/detail/depression,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""who_fact_sheets""}",Pending,They may feel a loss of pleasure or interest in activities.,,11,0,False,
PSA002640,Health,A depressive episode is different from regular mood fluctuations.,,,WHO,2026-07-22,https://www.who.int/news-room/fact-sheets/detail/depression,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""who_fact_sheets""}",Pending,A depressive episode is different from regular mood fluctuations.,,9,0,False,
PSA002641,Health,"They last most of the day, nearly every day, for at least two weeks.",,,WHO,2026-07-22,https://www.who.int/news-room/fact-sheets/detail/depression,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""who_fact_sheets""}",Pending,"They last most of the day, nearly every day, for at least two weeks.",,14,0,False,
